studyName,"Date GMT",Island,Colony,Adults
PAL1011,2011-01-02,HUM,5.0,23
PAL1011,2011-01-07,HUM,2.1,18
PAL1011,2011-01-07,HUM,2.2,38
PAL1011,2011-01-07,HUM,4.0,0
PAL1011,2011-01-07,HUM,5.0,26
PAL1011,2011-01-12,HUM,2.1,15
PAL1011,2011-01-12,HUM,2.2,33
PAL1011,2011-01-12,HUM,4.0,0
PAL1011,2011-01-12,HUM,5.0,26
PAL1011,2011-01-18,HUM,2.1,19
PAL1011,2011-01-18,HUM,2.2,33
PAL1011,2011-01-18,HUM,4.0,0
PAL1011,2011-01-18,HUM,5.0,24
PAL1011,2011-01-23,HUM,2.1,15
PAL1011,2011-01-23,HUM,2.2,31
PAL1011,2011-01-23,HUM,4.0,0
PAL1011,2011-01-23,HUM,5.0,21
PAL1011,2011-01-30,HUM,2.1,1
PAL1011,2011-01-30,HUM,2.2,9
PAL1011,2011-01-30,HUM,4.0,0
PAL1011,2011-01-30,HUM,5.0,6
PAL1011,2011-02-04,HUM,2.1,0
PAL1011,2011-02-04,HUM,2.2,0
PAL1011,2011-02-04,HUM,4.0,0
PAL1011,2011-02-04,HUM,5.0,0
PAL1011,2011-02-09,HUM,2.1,0
PAL1011,2011-02-09,HUM,2.2,1
PAL1011,2011-02-09,HUM,4.0,0
PAL1011,2011-02-09,HUM,5.0,0
PAL1011,2011-02-15,HUM,2.1,0
PAL1011,2011-02-15,HUM,2.2,0
PAL1011,2011-02-15,HUM,4.0,0
PAL1011,2011-02-15,HUM,5.0,0
PAL1112,2011-11-10,HUM,2.1,32
PAL1112,2011-11-10,HUM,2.2,58
PAL1112,2011-11-10,HUM,4.0,0
PAL1112,2011-11-10,HUM,5.0,30
PAL1112,2011-11-12,HUM,2.1,29
PAL1112,2011-11-12,HUM,2.2,60
PAL1112,2011-11-12,HUM,4.0,0
PAL1112,2011-11-12,HUM,5.0,29
PAL1112,2011-11-14,HUM,2.1,25
PAL1112,2011-11-14,HUM,2.2,55
PAL1112,2011-11-14,HUM,4.0,0
PAL1112,2011-11-14,HUM,5.0,28
PAL1112,2011-11-16,HUM,2.1,20
PAL1112,2011-11-16,HUM,2.2,51
PAL1112,2011-11-16,HUM,4.0,0
PAL1112,2011-11-16,HUM,5.0,23
PAL1112,2011-11-18,HUM,2.1,20
PAL1112,2011-11-18,HUM,2.2,35
PAL1112,2011-11-18,HUM,4.0,0
PAL1112,2011-11-18,HUM,5.0,20
PAL1112,2011-11-20,HUM,2.1,17
PAL1112,2011-11-20,HUM,2.2,33
PAL1112,2011-11-20,HUM,4.0,0
PAL1112,2011-11-20,HUM,5.0,17
PAL1112,2011-11-25,HUM,2.1,13
PAL1112,2011-11-25,HUM,2.2,37
PAL1112,2011-11-25,HUM,4.0,0
PAL1112,2011-11-25,HUM,5.0,18
PAL1112,2011-12-06,HUM,2.1,10
PAL1112,2011-12-06,HUM,2.2,28
PAL1112,2011-12-06,HUM,4.0,0
PAL1112,2011-12-06,HUM,5.0,12
PAL1112,2011-12-11,HUM,2.1,9
PAL1112,2011-12-11,HUM,2.2,29
PAL1112,2011-12-11,HUM,4.0,0
PAL1112,2011-12-11,HUM,5.0,12
PAL1112,2011-12-17,HUM,2.1,12
PAL1112,2011-12-17,HUM,2.2,30
PAL1112,2011-12-17,HUM,4.0,0
PAL1112,2011-12-17,HUM,5.0,12
PAL1112,2011-12-22,HUM,2.1,15
PAL1112,2011-12-22,HUM,2.2,41
PAL1112,2011-12-22,HUM,4.0,0
PAL1112,2011-12-22,HUM,5.0,5
PAL1112,2011-12-30,HUM,2.1,20
PAL1112,2011-12-30,HUM,2.2,44
PAL1112,2011-12-30,HUM,4.0,0
PAL1112,2011-12-30,HUM,5.0,17
PAL1112,2012-01-04,HUM,2.1,25
PAL1112,2012-01-04,HUM,2.2,42
PAL1112,2012-01-04,HUM,4.0,0
PAL1112,2012-01-04,HUM,5.0,19
PAL1112,2012-01-09,HUM,2.1,21
PAL1112,2012-01-09,HUM,2.2,36
PAL1112,2012-01-09,HUM,4.0,0
PAL1112,2012-01-09,HUM,5.0,19
PAL1112,2012-01-14,HUM,2.1,19
PAL1112,2012-01-14,HUM,2.2,36
PAL1112,2012-01-14,HUM,4.0,0
PAL1112,2012-01-14,HUM,5.0,20
PAL1112,2012-01-19,HUM,2.1,19
PAL1112,2012-01-19,HUM,2.2,31
PAL1112,2012-01-19,HUM,4.0,0
PAL1112,2012-01-19,HUM,5.0,12
PAL1112,2012-01-24,HUM,2.1,13
PAL1112,2012-01-24,HUM,2.2,31
PAL1112,2012-01-24,HUM,4.0,0
PAL1112,2012-01-24,HUM,5.0,11
PAL1112,2012-01-30,HUM,2.1,10
PAL1112,2012-01-30,HUM,2.2,23
PAL1112,2012-01-30,HUM,4.0,0
PAL1112,2012-01-30,HUM,5.0,10
PAL1112,2012-02-05,HUM,2.1,2
PAL1112,2012-02-05,HUM,2.2,12
PAL1112,2012-02-05,HUM,4.0,0
PAL1112,2012-02-05,HUM,5.0,9
PAL1112,2012-02-12,HUM,2.1,0
PAL1112,2012-02-12,HUM,2.2,0
PAL1112,2012-02-12,HUM,4.0,0
PAL1112,2012-02-12,HUM,5.0,0
PAL1112,2012-02-17,HUM,2.1,0
PAL1112,2012-02-17,HUM,2.2,0
PAL1112,2012-02-17,HUM,4.0,0
PAL1112,2012-02-17,HUM,5.0,0
PAL1213,2012-10-27,HUM,2.1,26
PAL1213,2012-10-27,HUM,2.2,54
PAL1213,2012-10-27,HUM,4.0,0
PAL1213,2012-10-27,HUM,5.0,26
PAL1213,2012-10-29,HUM,2.1,27
PAL1213,2012-10-29,HUM,2.2,56
PAL1213,2012-10-29,HUM,4.0,0
PAL1213,2012-10-29,HUM,5.0,29
PAL1213,2012-10-31,HUM,2.1,29
PAL1213,2012-10-31,HUM,2.2,57
PAL1213,2012-10-31,HUM,4.0,0
PAL1213,2012-10-31,HUM,5.0,30
PAL1213,2012-11-02,HUM,2.1,31
PAL1213,2012-11-02,HUM,2.2,55
PAL1213,2012-11-02,HUM,4.0,0
PAL1213,2012-11-02,HUM,5.0,28
PAL1213,2012-11-07,HUM,2.1,32
PAL1213,2012-11-07,HUM,2.2,53
PAL1213,2012-11-07,HUM,4.0,0
PAL1213,2012-11-07,HUM,5.0,29
PAL1213,2012-11-09,HUM,2.1,33
PAL1213,2012-11-09,HUM,2.2,51
PAL1213,2012-11-09,HUM,4.0,0
PAL1213,2012-11-09,HUM,5.0,32
PAL1213,2012-11-14,HUM,2.1,44
PAL1213,2012-11-14,HUM,2.2,52
PAL1213,2012-11-14,HUM,5.0,33
PAL1213,2012-11-16,HUM,2.1,45
PAL1213,2012-11-16,HUM,2.2,53
PAL1213,2012-11-16,HUM,5.0,30
PAL1213,2012-11-18,HUM,2.1,34
PAL1213,2012-11-18,HUM,2.2,26
PAL1213,2012-11-18,HUM,5.0,44
PAL1112,2012-11-20,HUM,1.1,0
PAL1112,2012-11-20,HUM,1.2,0
PAL1112,2012-11-20,HUM,1.3,0
PAL1213,2012-11-20,HUM,2.1,24
PAL1213,2012-11-20,HUM,2.2,37
PAL1213,2012-11-20,HUM,5.0,19
PAL1213,2012-11-22,HUM,2.1,19
PAL1213,2012-11-22,HUM,2.2,29
PAL1213,2012-11-22,HUM,5.0,18
PAL1213,2012-11-25,HUM,2.1,18
PAL1213,2012-11-25,HUM,2.2,29
PAL1213,2012-11-25,HUM,3.0,59
PAL1213,2012-11-25,HUM,5.0,15
PAL1213,2012-11-27,HUM,2.1,19
PAL1213,2012-11-27,HUM,2.2,29
PAL1213,2012-11-27,HUM,5.0,17
PAL1213,2012-11-29,HUM,2.1,17
PAL1213,2012-11-29,HUM,2.2,30
PAL1213,2012-11-29,HUM,5.0,17
PAL1213,2012-12-04,HUM,2.1,17
PAL1213,2012-12-04,HUM,2.2,32
PAL1213,2012-12-04,HUM,5.0,15
PAL1213,2012-12-08,HUM,2.1,19
PAL1213,2012-12-08,HUM,2.2,32
PAL1213,2012-12-08,HUM,5.0,19
PAL1213,2012-12-13,HUM,2.1,18
PAL1213,2012-12-13,HUM,2.2,27
PAL1213,2012-12-13,HUM,5.0,16
PAL1213,2012-12-18,HUM,2.1,23
PAL1213,2012-12-18,HUM,2.2,39
PAL1213,2012-12-18,HUM,5.0,14
PAL1213,2012-12-23,HUM,2.1,31
PAL1213,2012-12-23,HUM,2.2,41
PAL1213,2012-12-23,HUM,5.0,19
PAL1213,2012-12-28,HUM,2.1,36
PAL1213,2012-12-28,HUM,2.2,38
PAL1213,2012-12-28,HUM,5.0,15
PAL1213,2013-01-02,HUM,2.1,28
PAL1213,2013-01-02,HUM,2.2,38
PAL1213,2013-01-02,HUM,5.0,16
PAL1213,2013-01-08,HUM,2.1,27
PAL1213,2013-01-08,HUM,2.2,35
PAL1213,2013-01-08,HUM,5.0,18
PAL1213,2013-01-12,HUM,2.1,18
PAL1213,2013-01-12,HUM,2.2,35
PAL1213,2013-01-12,HUM,5.0,40
PAL1213,2013-01-17,HUM,2.1,32
PAL1213,2013-01-17,HUM,2.2,38
PAL1213,2013-01-17,HUM,5.0,15
PAL1213,2013-01-22,HUM,2.1,26
PAL1213,2013-01-22,HUM,2.2,29
PAL1213,2013-01-22,HUM,5.0,11
PAL1213,2013-01-26,HUM,2.1,25
PAL1213,2013-01-26,HUM,2.2,30
PAL1213,2013-01-26,HUM,5.0,13
PAL1213,2013-02-01,HUM,2.1,14
PAL1213,2013-02-01,HUM,2.2,20
PAL1213,2013-02-01,HUM,5.0,12
PAL1213,2013-02-06,HUM,2.1,11
PAL1213,2013-02-06,HUM,2.2,14
PAL1213,2013-02-06,HUM,5.0,7
PAL1213,2013-02-11,HUM,2.1,0
PAL1213,2013-02-11,HUM,2.2,5
PAL1213,2013-02-11,HUM,5.0,0
PAL1213,2013-02-16,HUM,2.1,0
PAL1213,2013-02-16,HUM,2.2,0
PAL1213,2013-02-16,HUM,5.0,0
PAL1314,2013-11-22,HUM,2.1,26
PAL1314,2013-11-22,HUM,2.2,32
PAL1314,2013-11-22,HUM,5.0,16
PAL1314,2013-11-24,HUM,2.1,23
PAL1314,2013-11-24,HUM,2.2,34
PAL1314,2013-11-24,HUM,5.0,13
PAL1314,2013-12-12,HUM,2.1,14
PAL1314,2013-12-12,HUM,2.2,27
PAL1314,2013-12-12,HUM,5.0,10
PAL1314,2013-12-24,HUM,2.1,17
PAL1314,2013-12-24,HUM,2.2,38
PAL1314,2013-12-24,HUM,5.0,14
PAL1314,2013-12-27,HUM,2.1,19
PAL1314,2013-12-27,HUM,2.2,32
PAL1314,2013-12-27,HUM,5.0,15
PAL1314,2013-12-29,HUM,2.1,20
PAL1314,2013-12-29,HUM,2.2,37
PAL1314,2013-12-29,HUM,5.0,13
PAL1314,2013-12-31,HUM,2.1,21
PAL1314,2013-12-31,HUM,2.2,38
PAL1314,2013-12-31,HUM,5.0,15
PAL1314,2014-01-02,HUM,2.1,20
PAL1314,2014-01-02,HUM,2.2,36
PAL1314,2014-01-02,HUM,5.0,10
PAL1314,2014-01-15,HUM,2.1,15
PAL1314,2014-01-15,HUM,2.2,28
PAL1314,2014-01-15,HUM,5.0,16
PAL1314,2014-01-18,HUM,2.1,14
PAL1314,2014-01-18,HUM,2.2,34
PAL1314,2014-01-18,HUM,5.0,10
PAL1314,2014-01-23,HUM,2.1,9
PAL1314,2014-01-23,HUM,2.2,31
PAL1314,2014-01-23,HUM,5.0,11
PAL1314,2014-01-28,HUM,2.1,13
PAL1314,2014-01-28,HUM,2.2,28
PAL1314,2014-01-28,HUM,5.0,13
PAL1314,2014-02-02,HUM,2.1,12
PAL1314,2014-02-02,HUM,2.2,24
PAL1314,2014-02-02,HUM,5.0,7
PAL1314,2014-02-07,HUM,2.1,6
PAL1314,2014-02-07,HUM,2.2,8
PAL1314,2014-02-07,HUM,5.0,2
PAL1314,2014-02-12,HUM,2.1,0
PAL1314,2014-02-12,HUM,2.2,3
PAL1314,2014-02-12,HUM,5.0,0
PAL1314,2014-02-17,HUM,2.1,0
PAL1314,2014-02-17,HUM,2.2,0
PAL1314,2014-02-17,HUM,5.0,0
PAL1415,2014-11-03,HUM,2.1,35
PAL1415,2014-11-03,HUM,2.2,50
PAL1415,2014-11-03,HUM,5.0,20
PAL1415,2014-11-11,HUM,2.1,31
PAL1415,2014-11-11,HUM,2.2,48
PAL1415,2014-11-11,HUM,5.0,21
PAL1415,2014-11-12,HUM,2.1,35
PAL1415,2014-11-12,HUM,2.2,52
PAL1415,2014-11-12,HUM,5.0,21
PAL1415,2014-11-14,HUM,2.1,32
PAL1415,2014-11-14,HUM,2.2,54
PAL1415,2014-11-14,HUM,5.0,20
PAL1415,2014-11-16,HUM,2.1,30
PAL1415,2014-11-16,HUM,2.2,51
PAL1415,2014-11-16,HUM,5.0,20
PAL1415,2014-11-18,HUM,2.1,26
PAL1415,2014-11-18,HUM,2.2,50
PAL1415,2014-11-18,HUM,5.0,19
PAL1415,2014-11-20,HUM,2.1,26
PAL1415,2014-11-20,HUM,2.2,48
PAL1415,2014-11-20,HUM,5.0,17
PAL1415,2014-11-22,HUM,2.1,21
PAL1415,2014-11-22,HUM,2.2,32
PAL1415,2014-11-22,HUM,5.0,14
PAL1415,2014-11-24,HUM,2.1,17
PAL1415,2014-11-24,HUM,2.2,33
PAL1415,2014-11-24,HUM,5.0,12
PAL1415,2014-11-25,HUM,2.1,18
PAL1415,2014-11-25,HUM,2.2,31
PAL1415,2014-11-25,HUM,5.0,12
PAL1415,2014-11-28,HUM,2.1,16
PAL1415,2014-11-28,HUM,2.2,27
PAL1415,2014-11-28,HUM,5.0,12
PAL1415,2014-11-30,HUM,2.1,19
PAL1415,2014-11-30,HUM,2.2,25
PAL1415,2014-11-30,HUM,5.0,11
PAL1415,2014-12-02,HUM,2.1,15
PAL1415,2014-12-02,HUM,2.2,24
PAL1415,2014-12-02,HUM,5.0,7
PAL1415,2014-12-06,HUM,2.1,18
PAL1415,2014-12-06,HUM,2.2,24
PAL1415,2014-12-06,HUM,5.0,7
PAL1415,2014-12-10,HUM,2.1,18
PAL1415,2014-12-10,HUM,2.2,25
PAL1415,2014-12-10,HUM,5.0,9
PAL1415,2014-12-22,HUM,2.1,18
PAL1415,2014-12-22,HUM,2.2,27
PAL1415,2014-12-22,HUM,5.0,13
PAL1415,2014-12-29,HUM,2.1,20
PAL1415,2014-12-29,HUM,2.2,40
PAL1415,2014-12-29,HUM,5.0,14
PAL1415,2015-01-02,HUM,2.1,23
PAL1415,2015-01-02,HUM,2.2,41
PAL1415,2015-01-02,HUM,5.0,14
PAL1415,2015-01-07,HUM,2.1,28
PAL1415,2015-01-07,HUM,2.2,57
PAL1415,2015-01-07,HUM,5.0,16
PAL1415,2015-01-12,HUM,2.1,30
PAL1415,2015-01-12,HUM,2.2,41
PAL1415,2015-01-12,HUM,5.0,14
PAL1415,2015-01-17,HUM,2.1,20
PAL1415,2015-01-17,HUM,2.2,37
PAL1415,2015-01-17,HUM,5.0,13
PAL1415,2015-01-23,HUM,2.1,24
PAL1415,2015-01-23,HUM,2.2,36
PAL1415,2015-01-23,HUM,5.0,15
PAL1415,2015-01-27,HUM,2.1,4
PAL1415,2015-01-27,HUM,2.2,16
PAL1415,2015-01-27,HUM,5.0,5
PAL1415,2015-02-01,HUM,2.1,2
PAL1415,2015-02-01,HUM,2.2,14
PAL1415,2015-02-01,HUM,5.0,4
PAL1415,2015-02-07,HUM,2.1,0
PAL1415,2015-02-07,HUM,2.2,1
PAL1415,2015-02-07,HUM,5.0,0
PAL1415,2015-02-12,HUM,2.1,1
PAL1415,2015-02-12,HUM,2.2,0
PAL1415,2015-02-12,HUM,5.0,0
PAL1415,2015-02-17,HUM,2.1,0
PAL1415,2015-02-17,HUM,2.2,0
PAL1415,2015-02-17,HUM,5.0,0
PAL1516,2015-11-14,HUM,1.1,0
PAL1516,2015-11-14,HUM,1.2,0
PAL1516,2015-11-14,HUM,1.3,0
PAL1516,2015-11-14,HUM,2.1,27
PAL1516,2015-11-14,HUM,2.2,55
PAL1516,2015-11-14,HUM,4,0
PAL1516,2015-11-14,HUM,5,19
PAL1516,2015-11-16,HUM,2.1,23
PAL1516,2015-11-16,HUM,2.2,24
PAL1516,2015-11-16,HUM,5,17
PAL1516,2015-11-18,HUM,2.1,22
PAL1516,2015-11-18,HUM,2.2,49
PAL1516,2015-11-18,HUM,5,17
PAL1516,2015-11-21,HUM,2.1,19
PAL1516,2015-11-21,HUM,2.2,42
PAL1516,2015-11-21,HUM,5,17
PAL1516,2015-11-23,HUM,2.1,18
PAL1516,2015-11-23,HUM,2.2,37
PAL1516,2015-11-23,HUM,5,14
PAL1516,2015-11-25,HUM,2.1,15
PAL1516,2015-11-25,HUM,2.2,32
PAL1516,2015-11-25,HUM,5,13
PAL1516,2015-11-27,HUM,2.1,17
PAL1516,2015-11-27,HUM,2.2,30
PAL1516,2015-11-27,HUM,5,11
PAL1516,2015-11-29,HUM,2.1,13
PAL1516,2015-11-29,HUM,2.2,32
PAL1516,2015-11-29,HUM,5,10
PAL1516,2015-11-30,HUM,2.1,12
PAL1516,2015-11-30,HUM,2.2,36
PAL1516,2015-11-30,HUM,5,8
PAL1516,2015-12-07,HUM,2.1,12
PAL1516,2015-12-07,HUM,2.2,27
PAL1516,2015-12-07,HUM,5,4
PAL1516,2015-12-12,HUM,2.1,12
PAL1516,2015-12-12,HUM,2.2,26
PAL1516,2015-12-12,HUM,5,4
PAL1516,2015-12-20,HUM,2.1,16
PAL1516,2015-12-20,HUM,2.2,36
PAL1516,2015-12-20,HUM,5,10
PAL1516,2015-12-24,HUM,2.1,16
PAL1516,2015-12-24,HUM,2.2,40
PAL1516,2015-12-24,HUM,5,11
PAL1516,2015-12-29,HUM,2.1,20
PAL1516,2015-12-29,HUM,2.2,38
PAL1516,2015-12-29,HUM,5,14
PAL1516,2016-01-04,HUM,2.1,20
PAL1516,2016-01-04,HUM,2.2,41
PAL1516,2016-01-04,HUM,5,13
PAL1516,2016-01-09,HUM,2.1,15
PAL1516,2016-01-09,HUM,2.2,39
PAL1516,2016-01-09,HUM,5,11
PAL1516,2016-01-12,HUM,2.1,27
PAL1516,2016-01-12,HUM,2.2,39
PAL1516,2016-01-12,HUM,5,15
PAL1516,2016-01-19,HUM,2.1,17
PAL1516,2016-01-19,HUM,2.2,35
PAL1516,2016-01-19,HUM,5,7
PAL1516,2016-01-24,HUM,2.1,18
PAL1516,2016-01-24,HUM,2.2,32
PAL1516,2016-01-24,HUM,5,7
PAL1516,2016-01-31,HUM,2.1,0
PAL1516,2016-01-31,HUM,2.2,5
PAL1516,2016-01-31,HUM,5,3
PAL1516,2016-02-06,HUM,2.1,0
PAL1516,2016-02-06,HUM,2.2,0
PAL1516,2016-02-06,HUM,5,0
PAL1617,2016-11-05,HUM,2.1,24
PAL1617,2016-11-05,HUM,2.2,47
PAL1617,2016-11-05,HUM,5,9
PAL1617,2016-11-14,HUM,2.1,26
PAL1617,2016-11-14,HUM,2.2,47
PAL1617,2016-11-14,HUM,5,10
PAL1617,2016-11-24,HUM,2.1,12
PAL1617,2016-11-24,HUM,2.2,12
PAL1617,2016-11-24,HUM,3,51
PAL1617,2016-11-24,HUM,5,5
PAL1617,2016-11-26,HUM,2.1,12
PAL1617,2016-11-26,HUM,2.2,26
PAL1617,2016-11-26,HUM,3,50
PAL1617,2016-11-26,HUM,5,5
PAL1617,2016-11-28,HUM,2.1,13
PAL1617,2016-11-28,HUM,2.2,29
PAL1617,2016-11-28,HUM,3,54
PAL1617,2016-11-28,HUM,5,5
PAL1617,2016-12-01,HUM,2.1,11
PAL1617,2016-12-01,HUM,2.2,28
PAL1617,2016-12-01,HUM,3,56
PAL1617,2016-12-01,HUM,5,5
PAL1617,2016-12-05,HUM,2.1,11
PAL1617,2016-12-05,HUM,2.2,28
PAL1617,2016-12-05,HUM,3,53
PAL1617,2016-12-05,HUM,5,3
PAL1617,2016-12-09,HUM,2.1,11
PAL1617,2016-12-09,HUM,2.2,25
PAL1617,2016-12-09,HUM,3,5
PAL1617,2016-12-09,HUM,5,47
PAL1617,2016-12-15,HUM,2.1,12
PAL1617,2016-12-15,HUM,2.2,31
PAL1617,2016-12-15,HUM,3,48
PAL1617,2016-12-15,HUM,5,3
PAL1617,2016-12-17,HUM,2.1,14
PAL1617,2016-12-17,HUM,2.2,34
PAL1617,2016-12-17,HUM,3,49
PAL1617,2016-12-17,HUM,5,0
PAL1617,2016-12-22,HUM,2.1,13
PAL1617,2016-12-22,HUM,2.2,21
PAL1617,2016-12-22,HUM,3,61
PAL1617,2016-12-22,HUM,5,0
PAL1617,2016-12-27,HUM,2.1,19
PAL1617,2016-12-27,HUM,2.2,34
PAL1617,2016-12-27,HUM,3,67
PAL1617,2016-12-27,HUM,5,5
PAL1617,2017-01-01,HUM,2.1,17
PAL1617,2017-01-01,HUM,2.2,31
PAL1617,2017-01-01,HUM,3,68
PAL1617,2017-01-01,HUM,5,0
PAL1617,2017-01-06,HUM,2.1,15
PAL1617,2017-01-06,HUM,2.2,36
PAL1617,2017-01-06,HUM,3,61
PAL1617,2017-01-06,HUM,5,2
PAL1617,2017-01-11,HUM,2.1,20
PAL1617,2017-01-11,HUM,2.2,40
PAL1617,2017-01-11,HUM,3,70
PAL1617,2017-01-11,HUM,5,3
PAL1617,2017-01-16,HUM,2.1,16
PAL1617,2017-01-16,HUM,2.2,33
PAL1617,2017-01-16,HUM,3,74
PAL1617,2017-01-16,HUM,5,0
PAL1617,2017-01-22,HUM,2.1,16
PAL1617,2017-01-22,HUM,2.2,34
PAL1617,2017-01-22,HUM,3,59
PAL1617,2017-01-22,HUM,5,0
PAL1617,2017-01-28,HUM,2.1,0
PAL1617,2017-01-28,HUM,2.2,19
PAL1617,2017-01-28,HUM,3,31
PAL1617,2017-01-28,HUM,5,0
PAL1617,2017-02-03,HUM,2.2,4
PAL1617,2017-02-03,HUM,3,4
PAL1617,2017-02-09,HUM,3,3
PAL1718,2017-11-10,HUM,2.1,28
PAL1718,2017-11-10,HUM,2.2,44
PAL1718,2017-11-10,HUM,3,89
PAL1718,2017-11-10,HUM,5,0
PAL1718,2017-11-12,HUM,2.1,30
PAL1718,2017-11-12,HUM,2.2,46
PAL1718,2017-11-12,HUM,3,72
PAL1718,2017-11-12,HUM,5,0
PAL1718,2017-11-14,HUM,2.1,24
PAL1718,2017-11-14,HUM,2.2,39
PAL1718,2017-11-14,HUM,3,84
PAL1718,2017-11-14,HUM,5,0
PAL1718,2017-11-16,HUM,2.1,24
PAL1718,2017-11-16,HUM,2.2,39
PAL1718,2017-11-16,HUM,3,80
PAL1718,2017-11-16,HUM,5,0
PAL1718,2017-11-18,HUM,2.1,20
PAL1718,2017-11-18,HUM,2.2,35
PAL1718,2017-11-18,HUM,3,65
PAL1718,2017-11-18,HUM,5,0
PAL1718,2017-11-20,HUM,2.1,14
PAL1718,2017-11-20,HUM,2.2,26
PAL1718,2017-11-20,HUM,3,56
PAL1718,2017-11-20,HUM,5,0
PAL1718,2017-11-22,HUM,2.1,13
PAL1718,2017-11-22,HUM,2.2,27
PAL1718,2017-11-22,HUM,3,52
PAL1718,2017-11-22,HUM,5,0
PAL1718,2017-11-24,HUM,2.1,13
PAL1718,2017-11-24,HUM,2.2,28
PAL1718,2017-11-24,HUM,3,53
PAL1718,2017-11-24,HUM,5,0
PAL1718,2017-11-28,HUM,2.1,11
PAL1718,2017-11-28,HUM,2.2,26
PAL1718,2017-11-28,HUM,3,48
PAL1718,2017-11-28,HUM,5,0
PAL1718,2017-11-30,HUM,2.1,11
PAL1718,2017-11-30,HUM,2.2,21
PAL1718,2017-11-30,HUM,3,48
PAL1718,2017-11-30,HUM,5,0
PAL1718,2017-12-02,HUM,2.1,10
PAL1718,2017-12-02,HUM,2.2,22
PAL1718,2017-12-02,HUM,3,48
PAL1718,2017-12-02,HUM,5,0
PAL1718,2017-12-04,HUM,2.1,10
PAL1718,2017-12-04,HUM,2.2,19
PAL1718,2017-12-04,HUM,3,43
PAL1718,2017-12-04,HUM,5,0
PAL1718,2017-12-06,HUM,2.1,10
PAL1718,2017-12-06,HUM,2.2,19
PAL1718,2017-12-06,HUM,3,45
PAL1718,2017-12-06,HUM,5,0
PAL1718,2017-12-08,HUM,2.1,10
PAL1718,2017-12-08,HUM,2.2,22
PAL1718,2017-12-08,HUM,3,41
PAL1718,2017-12-08,HUM,5,0
PAL1718,2017-12-12,HUM,2.1,7
PAL1718,2017-12-12,HUM,2.2,32
PAL1718,2017-12-12,HUM,3,52
PAL1718,2017-12-12,HUM,5,0
PAL1718,2017-12-14,HUM,2.1,8
PAL1718,2017-12-14,HUM,2.2,29
PAL1718,2017-12-14,HUM,3,52
PAL1718,2017-12-14,HUM,5,0
PAL1718,2017-12-16,HUM,2.1,6
PAL1718,2017-12-16,HUM,2.2,28
PAL1718,2017-12-16,HUM,3,55
PAL1718,2017-12-16,HUM,5,0
PAL1718,2017-12-18,HUM,2.1,8
PAL1718,2017-12-18,HUM,2.2,23
PAL1718,2017-12-18,HUM,3,47
PAL1718,2017-12-18,HUM,5,0
PAL1718,2017-12-20,HUM,2.1,8
PAL1718,2017-12-20,HUM,2.2,36
PAL1718,2017-12-20,HUM,3,64
PAL1718,2017-12-20,HUM,5,0
PAL1718,2017-12-22,HUM,2.2,30
PAL1718,2017-12-22,HUM,3,60
PAL1718,2017-12-22,HUM,5,0
PAL1718,2017-12-24,HUM,2.1,10
PAL1718,2017-12-24,HUM,2.2,28
PAL1718,2017-12-24,HUM,3,49
PAL1718,2017-12-24,HUM,5,0
PAL1718,2017-12-26,HUM,2.1,8
PAL1718,2017-12-26,HUM,2.2,24
PAL1718,2017-12-26,HUM,3,50
PAL1718,2017-12-26,HUM,5,0
PAL1718,2017-12-29,HUM,2.1,10
PAL1718,2017-12-29,HUM,2.2,27
PAL1718,2017-12-29,HUM,3,60
PAL1718,2017-12-29,HUM,5,0
PAL1718,2018-01-01,HUM,2.1,13
PAL1718,2018-01-01,HUM,2.2,25
PAL1718,2018-01-01,HUM,3,55
PAL1718,2018-01-01,HUM,5,0
PAL1718,2018-01-03,HUM,2.1,10
PAL1718,2018-01-03,HUM,2.2,32
PAL1718,2018-01-03,HUM,3,56
PAL1718,2018-01-03,HUM,5,0
PAL1718,2018-01-05,HUM,2.1,11
PAL1718,2018-01-05,HUM,2.2,29
PAL1718,2018-01-05,HUM,3,44
PAL1718,2018-01-05,HUM,5,0
PAL1718,2018-01-10,HUM,2.1,9
PAL1718,2018-01-10,HUM,2.2,25
PAL1718,2018-01-10,HUM,3,39
PAL1718,2018-01-10,HUM,5,0
PAL1718,2018-01-16,HUM,2.1,9
PAL1718,2018-01-16,HUM,2.2,23
PAL1718,2018-01-16,HUM,3,45
PAL1718,2018-01-16,HUM,5,0
PAL1718,2018-01-22,HUM,2.1,12
PAL1718,2018-01-22,HUM,2.2,28
PAL1718,2018-01-22,HUM,3,36
PAL1718,2018-01-22,HUM,5,0
PAL1718,2018-01-27,HUM,2.1,8
PAL1718,2018-01-27,HUM,2.2,17
PAL1718,2018-01-27,HUM,3,34
PAL1718,2018-01-27,HUM,5,0
PAL1718,2018-02-01,HUM,2.1,4
PAL1718,2018-02-01,HUM,2.2,15
PAL1718,2018-02-01,HUM,3,14
PAL1718,2018-02-01,HUM,5,0
